Package,nUsing,ERROR,FAIL,NOTE,OK,WARN,has_problem,modeled_problem_probability
BivUnifBin,2,0,0,0,12,0,FALSE,0.0721040324815259
BivarP,3,1,0,11,0,0,TRUE,0.0803891324736847
Bivariate.Pareto,1,0,0,0,12,0,FALSE,0.0646128204107019
BlakerCI,0,0,0,0,12,0,FALSE,0.0578513797619318
BlandAltmanLeh,0,0,0,0,12,0,FALSE,0.0578513797619318
Blaunet,13,2,0,3,7,0,TRUE,0.221027051483318
Blendstat,2,0,0,0,12,0,FALSE,0.0721040324815259
BlockCov,1,0,0,0,12,0,FALSE,0.0646128204107019
BlockFeST,1,0,0,0,12,0,FALSE,0.0646128204107019
BlockMessage,0,0,0,12,0,0,FALSE,0.0578513797619318
Bmix,1,0,0,2,10,0,FALSE,0.0646128204107019
BoSSA,5,0,0,0,12,0,FALSE,0.0996073011649021
BoardGames,0,0,0,0,12,0,FALSE,0.0578513797619318
Bolstad,1,0,0,0,12,0,FALSE,0.0646128204107019
Bolstad2,0,0,0,12,0,0,FALSE,0.0578513797619318
BoltzMM,1,0,0,0,12,0,FALSE,0.0646128204107019
BonEV,1,1,0,0,11,0,TRUE,0.0646128204107019
BondValuation,2,0,0,0,12,0,FALSE,0.0721040324815259
BoolFilter,2,0,0,1,11,0,FALSE,0.0721040324815259
BoolNet,2,0,0,0,11,1,FALSE,0.0721040324815259
Boom,1,0,0,10,0,1,FALSE,0.0646128204107019
BoomSpikeSlab,1,0,0,6,4,1,FALSE,0.0646128204107019
BootMRMR,0,0,0,2,10,0,FALSE,0.0578513797619318
BootPR,0,0,0,12,0,0,FALSE,0.0578513797619318
BootValidation,5,0,0,0,12,0,FALSE,0.0996073011649021
BootWPTOS,2,0,0,0,12,0,FALSE,0.0721040324815259
BootstrapQTL,3,0,0,3,9,0,FALSE,0.0803891324736847
Boruta,1,0,0,1,11,0,FALSE,0.0646128204107019
BosonSampling,1,0,0,4,8,0,FALSE,0.0646128204107019
BoutrosLab.plotting.general,8,0,0,0,12,0,FALSE,0.136063049330599
BradleyTerry2,4,0,0,0,12,0,FALSE,0.0895343702857667
BradleyTerryScalable,5,0,0,1,9,2,FALSE,0.0996073011649021
BrailleR,18,0,0,7,5,0,FALSE,0.338272730846271
Branching,0,0,0,2,10,0,FALSE,0.0578513797619318
BreedingSchemeLanguage,6,0,0,5,7,0,FALSE,0.110675716060278
Brobdingnag,0,0,0,0,12,0,FALSE,0.0578513797619318
BrownDog,3,0,0,0,12,0,FALSE,0.0803891324736847
Brq,0,0,0,0,12,0,FALSE,0.0578513797619318
Brundle,4,3,0,0,9,0,TRUE,0.0895343702857667
BsMD,0,0,0,0,12,0,FALSE,0.0578513797619318
Buddle,1,0,0,0,12,0,FALSE,0.0646128204107019
BullsEyeR,5,0,0,0,12,0,FALSE,0.0996073011649021
BurStFin,0,0,0,12,0,0,FALSE,0.0578513797619318
BurStMisc,0,0,0,0,12,0,FALSE,0.0578513797619318
BusinessDuration,1,0,0,0,12,0,FALSE,0.0646128204107019
BuyseTest,6,0,0,0,11,1,FALSE,0.110675716060278
C443,10,0,0,0,12,0,FALSE,0.166185636270792
C50,2,0,0,1,7,4,FALSE,0.0721040324815259
CA3variants,3,0,0,0,12,0,FALSE,0.0803891324736847
CADFtest,4,0,0,0,12,0,FALSE,0.0895343702857667
CADStat,12,0,0,0,12,0,FALSE,0.201422189292113
CAISEr,2,2,0,0,9,1,TRUE,0.0721040324815259
CALF,1,0,0,0,12,0,FALSE,0.0646128204107019
CALIBERrfimpute,3,0,0,0,12,0,FALSE,0.0803891324736847
CAM,4,0,0,12,0,0,FALSE,0.0895343702857667
CAMAN,2,0,0,2,10,0,FALSE,0.0721040324815259
CANSIM2R,3,0,0,0,12,0,FALSE,0.0803891324736847
CARBayes,12,0,0,0,12,0,FALSE,0.201422189292113
CARBayesST,16,0,0,2,10,0,FALSE,0.287721271529978
CARBayesdata,2,0,0,0,12,0,FALSE,0.0721040324815259
CARE1,0,0,0,12,0,0,FALSE,0.0578513797619318
CARLIT,0,0,0,12,0,0,FALSE,0.0578513797619318
CARRoT,4,0,0,0,12,0,FALSE,0.0895343702857667
CARS,1,0,0,0,12,0,FALSE,0.0646128204107019
CARrampsOcl,2,3,0,4,0,0,TRUE,0.0721040324815259
CASMAP,1,0,0,5,7,0,FALSE,0.0646128204107019
CAST,2,0,0,0,9,3,FALSE,0.0721040324815259
CATT,0,0,0,0,12,0,FALSE,0.0578513797619318
CATTexact,0,0,0,6,6,0,FALSE,0.0578513797619318
CATkit,9,0,0,0,12,0,FALSE,0.15050530328391
CAinterprTools,9,0,0,0,12,0,FALSE,0.15050530328391
CAvariants,4,0,0,0,12,0,FALSE,0.0895343702857667
CB2,10,1,0,2,8,0,TRUE,0.166185636270792
CBCgrps,1,0,0,0,12,0,FALSE,0.0646128204107019
CBDA,4,0,0,5,6,1,FALSE,0.0895343702857667
CBPS,5,0,0,0,12,0,FALSE,0.0996073011649021
CBT,0,0,0,0,12,0,FALSE,0.0578513797619318
CCA,2,0,0,12,0,0,FALSE,0.0721040324815259
CCAGFA,0,0,0,0,12,0,FALSE,0.0578513797619318
CCM,0,0,0,0,12,0,FALSE,0.0578513797619318
CCMnet,3,0,0,1,8,3,FALSE,0.0803891324736847
CCP,0,0,0,12,0,0,FALSE,0.0578513797619318
CCTpack,6,0,0,0,12,0,FALSE,0.110675716060278
CCpop,1,0,0,12,0,0,FALSE,0.0646128204107019
CDFt,0,0,0,12,0,0,FALSE,0.0578513797619318
CDLasso,0,0,0,12,0,0,FALSE,0.0578513797619318
CDM,5,0,0,2,10,0,FALSE,0.0996073011649021
CDNmoney,0,0,0,0,12,0,FALSE,0.0578513797619318
CDROM,0,0,0,0,12,0,FALSE,0.0578513797619318
CDVine,3,0,0,2,10,0,FALSE,0.0803891324736847
CDVineCopulaConditional,2,0,0,0,12,0,FALSE,0.0721040324815259
CEC,0,0,0,0,12,0,FALSE,0.0578513797619318
CEGO,6,0,0,0,12,0,FALSE,0.110675716060278
CENFA,8,0,0,0,12,0,FALSE,0.136063049330599
CEoptim,3,0,0,0,12,0,FALSE,0.0803891324736847
CFC,5,0,0,4,8,0,FALSE,0.0996073011649021
CGP,0,0,0,0,12,0,FALSE,0.0578513797619318
CGPfunctions,8,0,0,5,6,1,FALSE,0.136063049330599
CHCN,2,0,0,12,0,0,FALSE,0.0721040324815259
CHFF,0,0,0,0,12,0,FALSE,0.0578513797619318
CHMM,1,0,0,0,12,0,FALSE,0.0646128204107019
CHNOSZ,0,1,0,2,9,0,TRUE,0.0578513797619318
CHsharp,2,0,0,2,10,0,FALSE,0.0721040324815259
CIAAWconsensus,4,0,0,5,7,0,FALSE,0.0895343702857667
CIEE,1,0,0,0,12,0,FALSE,0.0646128204107019
CIFsmry,0,0,0,2,10,0,FALSE,0.0578513797619318
CIM,0,0,0,0,12,0,FALSE,0.0578513797619318
CINID,0,0,0,0,12,0,FALSE,0.0578513797619318
CINNA,17,0,0,5,6,1,FALSE,0.312439480946161
CISE,6,0,0,0,12,0,FALSE,0.110675716060278
CITAN,6,2,0,0,10,0,TRUE,0.110675716060278
CIplot,2,0,0,0,12,0,FALSE,0.0721040324815259
CJAMP,1,5,0,0,7,0,TRUE,0.0646128204107019
CKLRT,4,0,0,3,9,0,FALSE,0.0895343702857667
CLA,0,2,0,2,8,0,TRUE,0.0578513797619318
CLME,8,0,0,0,12,0,FALSE,0.136063049330599
CLSOCP,1,0,0,12,0,0,FALSE,0.0646128204107019
CMC,0,0,0,12,0,0,FALSE,0.0578513797619318
CMF,1,0,0,12,0,0,FALSE,0.0646128204107019
CMLS,1,0,0,0,12,0,FALSE,0.0646128204107019
CMPControl,1,0,0,12,0,0,FALSE,0.0646128204107019
CMatching,4,0,0,0,12,0,FALSE,0.0895343702857667
CMplot,0,0,0,0,12,0,FALSE,0.0578513797619318
CNLTreg,3,0,0,0,12,0,FALSE,0.0803891324736847
CNLTtsa,4,0,0,0,12,0,FALSE,0.0895343702857667
CNOGpro,1,0,0,12,0,0,FALSE,0.0646128204107019
CNVScope,44,3,0,3,6,0,TRUE,0.916076022230816
CNprep,2,0,0,12,0,0,FALSE,0.0721040324815259
CNull,4,0,0,0,12,0,FALSE,0.0895343702857667
COBRA,0,0,0,12,0,0,FALSE,0.0578513797619318
COCONUT,0,0,0,0,12,0,FALSE,0.0578513797619318
COMBAT,2,0,0,0,12,0,FALSE,0.0721040324815259
COMBIA,5,0,0,0,12,0,FALSE,0.0996073011649021
COMPoissonReg,1,0,0,0,12,0,FALSE,0.0646128204107019
CONDOP,10,1,0,6,5,0,TRUE,0.166185636270792
CONS,7,0,0,0,12,0,FALSE,0.122806306686478
CORE,0,0,0,12,0,0,FALSE,0.0578513797619318
CORElearn,3,0,0,0,12,0,FALSE,0.0803891324736847
CORM,2,0,0,12,0,0,FALSE,0.0721040324815259
COSINE,2,0,0,12,0,0,FALSE,0.0721040324815259
COST,2,0,0,0,12,0,FALSE,0.0721040324815259
COUNT,3,0,0,0,12,0,FALSE,0.0803891324736847
COUSCOus,2,0,0,2,10,0,FALSE,0.0721040324815259
CP,1,0,0,0,12,0,FALSE,0.0646128204107019
CPAT,3,0,0,5,7,0,FALSE,0.0803891324736847
CPBayes,4,0,0,0,12,0,FALSE,0.0895343702857667
CPE,2,0,0,0,12,0,FALSE,0.0721040324815259
CPMCGLM,3,0,0,0,12,0,FALSE,0.0803891324736847
CPP,3,0,0,0,11,1,FALSE,0.0803891324736847
CPsurv,2,0,0,0,11,1,FALSE,0.0721040324815259
CR,0,0,0,12,0,0,FALSE,0.0578513797619318
CRAC,0,0,0,12,0,0,FALSE,0.0578513797619318
CRANsearcher,8,0,0,5,7,0,FALSE,0.136063049330599
CREAM,0,0,0,0,12,0,FALSE,0.0578513797619318
CRF,1,0,0,0,12,0,FALSE,0.0646128204107019
CRM,0,0,0,0,12,0,FALSE,0.0578513797619318
CRPClustering,6,0,0,0,12,0,FALSE,0.110675716060278
CRTSize,0,0,0,12,0,0,FALSE,0.0578513797619318
CRTgeeDR,3,0,0,0,12,0,FALSE,0.0803891324736847
CSESA,1,0,0,0,12,0,FALSE,0.0646128204107019
CSFA,6,0,0,0,12,0,FALSE,0.110675716060278
CSclone,4,0,0,0,12,0,FALSE,0.0895343702857667
CSeqpat,2,0,0,0,12,0,FALSE,0.0721040324815259
CTM,2,0,0,0,12,0,FALSE,0.0721040324815259
CTRE,5,0,0,5,7,0,FALSE,0.0996073011649021
CTT,0,0,0,0,12,0,FALSE,0.0578513797619318
CTTShiny,5,0,0,0,12,0,FALSE,0.0996073011649021
CTTinShiny,3,0,0,0,12,0,FALSE,0.0803891324736847
CUB,1,0,0,0,12,0,FALSE,0.0646128204107019
CUFF,5,0,0,0,12,0,FALSE,0.0996073011649021
CUMP,0,0,0,0,12,0,FALSE,0.0578513797619318
CUSUMdesign,0,0,0,2,10,0,FALSE,0.0578513797619318
CVD,0,0,0,2,9,1,FALSE,0.0578513797619318
CVR,2,0,0,0,12,0,FALSE,0.0721040324815259
CVST,2,0,0,0,12,0,FALSE,0.0721040324815259
CVThresh,2,0,0,12,0,0,FALSE,0.0721040324815259
CVTuningCov,0,0,0,12,0,0,FALSE,0.0578513797619318
CVXR,9,2,0,5,5,0,TRUE,0.15050530328391
CVcalibration,0,0,0,12,0,0,FALSE,0.0578513797619318
CVglasso,5,0,0,0,12,0,FALSE,0.0996073011649021
CaDENCE,1,0,0,0,12,0,FALSE,0.0646128204107019
Cairo,0,1,0,6,1,4,TRUE,0.0578513797619318
CalSim,1,0,0,0,12,0,FALSE,0.0646128204107019
Calculator.LR.FNs,0,0,0,0,12,0,FALSE,0.0578513797619318
CaliCo,8,0,0,3,7,2,FALSE,0.136063049330599
CalibratR,6,0,0,0,11,1,FALSE,0.110675716060278
CalibrateSSB,1,0,0,0,12,0,FALSE,0.0646128204107019
Canopy,4,0,0,0,12,0,FALSE,0.0895343702857667
CarletonStats,0,0,0,0,12,0,FALSE,0.0578513797619318
Cascade,12,0,0,0,12,0,FALSE,0.201422189292113
CascadeData,0,0,0,0,12,0,FALSE,0.0578513797619318
CaseBasedReasoning,11,0,0,8,4,0,FALSE,0.183147410567722
CatDyn,2,0,0,0,12,0,FALSE,0.0721040324815259
CatEncoders,2,1,0,5,6,0,TRUE,0.0721040324815259
CatPredi,5,0,0,0,12,0,FALSE,0.0996073011649021
CateSelection,0,0,0,12,0,0,FALSE,0.0578513797619318
CausalFX,3,0,0,12,0,0,FALSE,0.0803891324736847
CausalGAM,1,0,0,0,12,0,FALSE,0.0646128204107019
CausalImpact,6,0,0,9,2,0,FALSE,0.110675716060278
Causata,12,0,0,11,0,1,FALSE,0.201422189292113
CePa,3,0,0,0,12,0,FALSE,0.0803891324736847
CensMixReg,5,0,0,0,12,0,FALSE,0.0996073011649021
CensRegMod,0,0,0,12,0,0,FALSE,0.0578513797619318
CensSpatial,10,0,0,0,12,0,FALSE,0.166185636270792
Census2016,1,0,0,5,7,0,FALSE,0.0646128204107019
CepLDA,4,0,0,0,12,0,FALSE,0.0895343702857667
CerioliOutlierDetection,1,0,0,0,12,0,FALSE,0.0646128204107019
CfEstimateQuantiles,0,0,0,12,0,0,FALSE,0.0578513797619318
ChIPtest,0,0,0,2,10,0,FALSE,0.0578513797619318
ChainLadder,9,0,0,0,12,0,FALSE,0.15050530328391
ChangepointTesting,0,0,0,0,12,0,FALSE,0.0578513797619318
ChannelAttribution,1,0,0,0,12,0,FALSE,0.0646128204107019
ChannelAttributionApp,4,0,0,12,0,0,FALSE,0.0895343702857667
Chaos01,0,0,0,2,9,1,FALSE,0.0578513797619318
ChaosGame,7,0,0,0,11,1,FALSE,0.122806306686478
CharFun,1,0,0,0,12,0,FALSE,0.0646128204107019
ChargeTransport,0,1,1,10,0,0,TRUE,0.0578513797619318
CheckDigit,0,0,0,12,0,0,FALSE,0.0578513797619318
ChemoSpec,2,0,0,0,12,0,FALSE,0.0721040324815259
ChemoSpec2D,6,1,0,0,10,0,TRUE,0.110675716060278
ChemoSpecUtils,4,0,0,2,10,0,FALSE,0.0895343702857667
ChemometricsWithR,4,0,0,0,12,0,FALSE,0.0895343702857667
ChillModels,0,0,0,0,12,0,FALSE,0.0578513797619318
ChoR,2,0,0,0,11,0,FALSE,0.0721040324815259
ChocoLattes,7,3,0,4,5,0,TRUE,0.122806306686478
ChoiceModelR,0,0,0,12,0,0,FALSE,0.0578513797619318
CholWishart,0,0,0,0,11,1,FALSE,0.0578513797619318
CircMLE,1,0,0,0,11,1,FALSE,0.0646128204107019
CircNNTSR,0,0,0,0,12,0,FALSE,0.0578513797619318
CircOutlier,2,0,0,0,12,0,FALSE,0.0721040324815259
CircStats,2,0,0,0,12,0,FALSE,0.0721040324815259
CircularDDM,1,0,0,0,12,0,FALSE,0.0646128204107019
Cite,4,0,0,0,12,0,FALSE,0.0895343702857667
CityPlot,0,0,0,12,0,0,FALSE,0.0578513797619318
CityWaterBalance,9,0,0,0,12,0,FALSE,0.15050530328391
Ckmeans.1d.dp,1,0,0,1,11,0,FALSE,0.0646128204107019
Claddis,4,0,0,0,11,1,FALSE,0.0895343702857667
ClamR,0,0,0,0,12,0,FALSE,0.0578513797619318
ClassComparison,2,0,0,0,12,0,FALSE,0.0721040324815259
ClassDiscovery,5,0,0,0,12,0,FALSE,0.0996073011649021
CleanBSequences,1,0,0,0,12,0,FALSE,0.0646128204107019
ClickClust,0,0,0,2,10,0,FALSE,0.0578513797619318
CliftLRD,2,0,0,0,12,0,FALSE,0.0721040324815259
ClimClass,3,0,0,0,12,0,FALSE,0.0803891324736847
ClimDown,7,1,0,0,11,0,TRUE,0.122806306686478
ClimProjDiags,4,0,0,0,12,0,FALSE,0.0895343702857667
ClinReport,7,2,0,2,6,2,TRUE,0.122806306686478
ClinicalTrialSummary,1,0,0,0,12,0,FALSE,0.0646128204107019
CluMP,7,0,0,0,12,0,FALSE,0.122806306686478
CluMix,9,0,0,0,12,0,FALSE,0.15050530328391
ClueR,1,0,0,0,12,0,FALSE,0.0646128204107019
ClusVis,6,0,0,0,12,0,FALSE,0.110675716060278
ClustBlock,1,0,0,5,6,1,FALSE,0.0646128204107019
ClustGeo,2,0,0,0,12,0,FALSE,0.0721040324815259
ClustMMDD,1,0,0,3,9,0,FALSE,0.0646128204107019
ClustOfVar,1,0,0,0,12,0,FALSE,0.0646128204107019
ClustVarLV,4,0,0,0,12,0,FALSE,0.0895343702857667
Cluster.OBeu,11,0,0,0,12,0,FALSE,0.183147410567722
ClusterBootstrap,0,0,0,0,12,0,FALSE,0.0578513797619318
ClusterR,5,0,0,3,7,2,FALSE,0.0996073011649021
ClusterRankTest,0,0,0,0,12,0,FALSE,0.0578513797619318
ClusterStability,5,0,0,2,10,0,FALSE,0.0996073011649021
ClusteredMutations,1,0,0,1,11,0,FALSE,0.0646128204107019
CoClust,2,0,0,0,12,0,FALSE,0.0721040324815259
CoDiNA,5,0,0,0,9,3,FALSE,0.0996073011649021
CoFRA,2,0,0,0,12,0,FALSE,0.0721040324815259
CoImp,4,1,0,0,11,0,TRUE,0.0895343702857667
CoRpower,2,1,0,0,9,1,TRUE,0.0721040324815259
CodeDepends,3,0,0,0,12,0,FALSE,0.0803891324736847
CoinMinD,1,0,0,12,0,0,FALSE,0.0646128204107019
CollapsABEL,10,0,0,0,12,0,FALSE,0.166185636270792
CollapseLevels,4,0,0,0,12,0,FALSE,0.0895343702857667
CollessLike,2,0,0,0,12,0,FALSE,0.0721040324815259
CollocInfer,5,0,0,0,12,0,FALSE,0.0996073011649021
ColorPalette,0,0,0,12,0,0,FALSE,0.0578513797619318
ComICS,1,0,0,0,12,0,FALSE,0.0646128204107019
CombMSC,0,0,0,12,0,0,FALSE,0.0578513797619318
CombinS,0,0,0,0,12,0,FALSE,0.0578513797619318
CombinePValue,0,0,0,12,0,0,FALSE,0.0578513797619318
CombinePortfolio,0,0,0,0,12,0,FALSE,0.0578513797619318
CommEcol,4,0,0,0,12,0,FALSE,0.0895343702857667
CommT,5,0,0,9,0,0,FALSE,0.0996073011649021
CommonJavaJars,0,0,0,1,11,0,FALSE,0.0578513797619318
CommonTrend,2,0,0,12,0,0,FALSE,0.0721040324815259
CommunityCorrelogram,1,0,0,12,0,0,FALSE,0.0646128204107019
Comp2ROC,2,0,0,0,12,0,FALSE,0.0721040324815259
CompDist,6,0,0,5,7,0,FALSE,0.110675716060278
CompGLM,1,0,0,0,12,0,FALSE,0.0646128204107019
CompLognormal,1,0,0,12,0,0,FALSE,0.0646128204107019
CompQuadForm,0,0,0,0,12,0,FALSE,0.0578513797619318
CompR,1,0,0,0,12,0,FALSE,0.0646128204107019
CompRandFld,6,0,0,0,9,3,FALSE,0.110675716060278
CompareCausalNetworks,3,0,0,0,12,0,FALSE,0.0803891324736847
CompareTests,0,0,0,0,12,0,FALSE,0.0578513797619318
Compind,11,1,0,0,11,0,TRUE,0.183147410567722
Compositional,8,1,0,0,11,0,TRUE,0.136063049330599
Compounding,1,0,0,12,0,0,FALSE,0.0646128204107019
ConConPiWiFun,1,0,0,6,6,0,FALSE,0.0646128204107019
ConR,13,0,0,0,12,0,FALSE,0.221027051483318
ConSpline,1,0,0,0,12,0,FALSE,0.0646128204107019
Conake,0,0,0,12,0,0,FALSE,0.0578513797619318
CondIndTests,8,0,0,0,12,0,FALSE,0.136063049330599
CondReg,0,0,0,12,0,0,FALSE,0.0578513797619318
ConfIntVariance,0,0,0,0,12,0,FALSE,0.0578513797619318
ConfigParser,2,0,0,0,12,0,FALSE,0.0721040324815259
ConfoundedMeta,2,0,0,0,12,0,FALSE,0.0721040324815259
CongreveLamsdell2016,1,0,0,7,4,1,FALSE,0.0646128204107019
Conigrave,8,0,0,0,12,0,FALSE,0.136063049330599
ConjointChecks,0,0,0,12,0,0,FALSE,0.0578513797619318
ConnMatTools,0,0,0,0,12,0,FALSE,0.0578513797619318
ConsRank,3,0,0,0,12,0,FALSE,0.0803891324736847
ContaminatedMixt,5,0,0,0,12,0,FALSE,0.0996073011649021
ContourFunctions,0,0,0,0,12,0,FALSE,0.0578513797619318
ConvergenceClubs,2,0,0,0,12,0,FALSE,0.0721040324815259
ConvergenceConcepts,2,0,0,0,12,0,FALSE,0.0721040324815259
CoordinateCleaner,9,2,0,0,3,7,TRUE,0.15050530328391
CopCTS,3,0,0,0,12,0,FALSE,0.0803891324736847
Copula.Markov,0,0,0,0,12,0,FALSE,0.0578513797619318
Copula.surv,0,0,0,0,12,0,FALSE,0.0578513797619318
CopulaCenR,9,0,0,0,12,0,FALSE,0.15050530328391
CopulaDTA,4,0,0,6,6,0,FALSE,0.0895343702857667
CopulaREMADA,4,0,0,0,12,0,FALSE,0.0895343702857667
CopyDetect,1,0,0,0,12,0,FALSE,0.0646128204107019
CorDiff,1,0,0,5,7,0,FALSE,0.0646128204107019
CorReg,11,0,0,3,9,0,FALSE,0.183147410567722
Corbi,3,0,0,0,12,0,FALSE,0.0803891324736847
CornerstoneR,4,0,0,0,12,0,FALSE,0.0895343702857667
CorporaCoCo,3,0,0,0,12,0,FALSE,0.0803891324736847
CorrBin,5,0,0,0,12,0,FALSE,0.0996073011649021
CorrMixed,2,0,0,12,0,0,FALSE,0.0721040324815259
CorrToolBox,6,0,0,0,12,0,FALSE,0.110675716060278
CorrectOverloadedPeaks,4,2,0,0,9,0,TRUE,0.0895343702857667
CorrectedFDR,0,0,0,5,7,0,FALSE,0.0578513797619318
Correlplot,2,0,0,12,0,0,FALSE,0.0721040324815259
CosW,2,0,0,0,12,0,FALSE,0.0721040324815259
Counterfactual,6,0,0,1,11,0,FALSE,0.110675716060278
Countr,18,0,0,6,6,0,FALSE,0.338272730846271
CountsEPPM,4,1,0,0,11,0,TRUE,0.0895343702857667
CovSel,3,0,0,0,12,0,FALSE,0.0803891324736847
CovSelHigh,12,0,0,0,12,0,FALSE,0.201422189292113
CovTools,10,0,0,0,11,1,FALSE,0.166185636270792
CoxBoost,3,0,0,12,0,0,FALSE,0.0803891324736847
CoxPhLb,1,0,0,0,12,0,FALSE,0.0646128204107019
CoxPlus,1,0,0,4,8,0,FALSE,0.0646128204107019
CoxRidge,1,0,0,12,0,0,FALSE,0.0646128204107019
CpGFilter,1,0,0,0,12,0,FALSE,0.0646128204107019
CpGassoc,1,0,0,1,11,0,FALSE,0.0646128204107019
Cprob,5,1,0,0,11,0,TRUE,0.0996073011649021
CreditMetrics,0,0,0,12,0,0,FALSE,0.0578513797619318
CreditRisk,1,0,0,0,12,0,FALSE,0.0646128204107019
CrossClustering,10,0,0,5,7,0,FALSE,0.166185636270792
CrossScreening,2,0,0,0,11,1,FALSE,0.0721040324815259
CrossVA,2,0,0,0,12,0,FALSE,0.0721040324815259
CrossValidate,2,0,0,0,12,0,FALSE,0.0721040324815259
Crossover,10,0,0,0,12,0,FALSE,0.166185636270792
CryptRndTest,7,0,0,0,11,1,FALSE,0.122806306686478
CrypticIBDcheck,4,0,0,0,11,0,FALSE,0.0895343702857667
CsChange,4,0,0,0,12,0,FALSE,0.0895343702857667
Cubist,2,0,0,1,7,4,FALSE,0.0721040324815259
CustomerScoringMetrics,0,0,0,0,12,0,FALSE,0.0578513797619318
CutpointsOEHR,1,0,0,0,12,0,FALSE,0.0646128204107019
Cyclops,7,4,0,4,4,0,TRUE,0.122806306686478
CytobankAPI,3,0,0,1,11,0,FALSE,0.0803891324736847
CytobankAPIstats,5,0,0,0,12,0,FALSE,0.0996073011649021
CytobankBridgeR,1,0,0,0,12,0,FALSE,0.0646128204107019
D2C,8,5,0,7,0,0,TRUE,0.136063049330599
D3GB,2,0,0,0,12,0,FALSE,0.0721040324815259
D3partitionR,6,0,0,7,5,0,FALSE,0.110675716060278
DAAG,2,0,0,0,12,0,FALSE,0.0721040324815259
DAAGbio,1,0,0,0,11,1,FALSE,0.0646128204107019
DAAGxtras,0,0,0,12,0,0,FALSE,0.0578513797619318
DAC,4,1,0,0,11,0,TRUE,0.0895343702857667
DACF,0,0,0,0,12,0,FALSE,0.0578513797619318
DAISIE,5,0,0,5,7,0,FALSE,0.0996073011649021
DAKS,2,0,0,0,12,0,FALSE,0.0721040324815259
DALEX,6,0,0,1,11,0,FALSE,0.110675716060278
DALEX2,0,0,0,0,12,0,FALSE,0.0578513797619318
DALY,0,0,0,2,10,0,FALSE,0.0578513797619318
DAMOCLES,7,0,0,12,0,0,FALSE,0.122806306686478
DAMisc,12,0,0,0,12,0,FALSE,0.201422189292113
DAP,1,0,0,0,12,0,FALSE,0.0646128204107019
DATforDCEMRI,7,0,0,12,0,0,FALSE,0.122806306686478
DBEST,1,0,0,0,12,0,FALSE,0.0646128204107019
DBGSA,1,0,0,12,0,0,FALSE,0.0646128204107019
DBHC,4,0,0,0,12,0,FALSE,0.0895343702857667
DBI,0,0,0,0,12,0,FALSE,0.0578513797619318
DBItest,7,0,0,0,12,0,FALSE,0.122806306686478
DBKGrad,4,1,0,0,11,0,TRUE,0.0895343702857667
DBfit,1,0,0,0,12,0,FALSE,0.0646128204107019
DCA,7,0,0,0,12,0,FALSE,0.122806306686478
DCD,13,2,0,0,10,0,TRUE,0.221027051483318
DCEM,3,5,0,3,4,0,TRUE,0.0803891324736847
DCG,0,0,0,1,11,0,FALSE,0.0578513797619318
DCGL,2,0,0,12,0,0,FALSE,0.0721040324815259
DCL,2,0,0,12,0,0,FALSE,0.0721040324815259
DCM,3,0,0,0,12,0,FALSE,0.0803891324736847
DCODE,1,0,0,0,12,0,FALSE,0.0646128204107019
DCchoice,3,0,0,0,12,0,FALSE,0.0803891324736847
DCluster,3,0,0,12,0,0,FALSE,0.0803891324736847
DClusterm,9,0,0,9,3,0,FALSE,0.15050530328391
DDD,8,2,0,2,8,0,TRUE,0.136063049330599
DDHFm,2,0,0,2,10,0,FALSE,0.0721040324815259
DDIwR,2,0,0,12,0,0,FALSE,0.0721040324815259
DDM,0,0,0,0,12,0,FALSE,0.0578513797619318
DDPGPSurv,5,0,0,4,8,0,FALSE,0.0996073011649021
DDRTree,2,0,0,3,9,0,FALSE,0.0721040324815259
DDoutlier,3,0,0,0,12,0,FALSE,0.0803891324736847
DECIDE,0,0,0,12,0,0,FALSE,0.0578513797619318
DEEPR,1,0,0,12,0,0,FALSE,0.0646128204107019
DEMEtics,0,0,0,12,0,0,FALSE,0.0578513797619318
DEMOVA,1,0,0,0,12,0,FALSE,0.0646128204107019
DES,0,0,0,0,12,0,FALSE,0.0578513797619318
DESnowball,4,0,0,12,0,0,FALSE,0.0895343702857667
DEVis,13,0,0,0,12,0,FALSE,0.221027051483318
DEoptim,0,0,0,2,10,0,FALSE,0.0578513797619318
DEoptimR,0,0,0,0,12,0,FALSE,0.0578513797619318
DEploid,6,0,0,1,11,0,FALSE,0.110675716060278
DFIT,3,0,0,0,12,0,FALSE,0.0803891324736847
DGCA,2,1,0,3,8,0,TRUE,0.0721040324815259
DGM,4,0,0,4,8,0,FALSE,0.0895343702857667
DGVM3D,1,0,0,0,9,3,FALSE,0.0646128204107019
DHARMa,12,0,0,5,7,0,FALSE,0.201422189292113
DHS.rates,5,0,0,0,11,1,FALSE,0.0996073011649021
DIFboost,3,0,0,0,12,0,FALSE,0.0803891324736847
DIFlasso,3,0,0,0,12,0,FALSE,0.0803891324736847
DIFtree,4,0,0,0,12,0,FALSE,0.0895343702857667
DIME,0,0,0,12,0,0,FALSE,0.0578513797619318
DIMORA,2,0,0,0,12,0,FALSE,0.0721040324815259
DIRECT,0,0,0,2,10,0,FALSE,0.0578513797619318
DISTRIB,0,0,0,0,12,0,FALSE,0.0578513797619318
DIconvex,1,0,0,0,12,0,FALSE,0.0646128204107019
DJL,2,0,0,0,12,0,FALSE,0.0721040324815259
